,file_x,man_id,tei_x,Unnamed: 0.6,file_y,tei_y,Unnamed: 0.5,file_x,tei_x,Unnamed: 0.4,file_y,tei_y,Unnamed: 0.3,file_x.2,tei_x.2,Unnamed: 0.2,file_y.2,tei_y.2,Unnamed: 0.1,file_x.1,tei_x.1,Unnamed: 0,file_y.1,tei_y.1,man_title,man_field_status_umschrift,man_sig,man_created,man_changed,man_pages,man_chapters,man_website_url,work_id,work_title,work_created,work_changed,werk_signatur_id,werk_website_url,werk_signatur,man_full_sig,fwf,work_status_x,work_status_y,work_status_x.1,work_status_y.1,work_status_x.2,work_status_y.2,work_status_x,work_status_y
253,sfe-1901-001__1925.xml,72390f87-b9bc-4a46-9408-f70cfd3d4e47,True,190,sfe-1904-006__1904.xml,True,158,sfe-1904-006__1904.xml,True,142,sfe-1904-006__1904.xml,True,134,sfe-1904-006__1904.xml,True,130,sfe-1904-006__1904.xml,True,128,sfe-1904-006__1904.xml,True,127,sfe-1901-001__1925.xml,True,Über den Traum,2,/1925,1512043949,1672293010,70,0,https://www.freud-edition.net/werke/uber-den-traum/druckversion-3,2da622da-de12-46e4-bb1d-c9c4a7ae877e,"Freud, Sigmund  (1901-001; 1901a): Über den Traum",1464538865,1648453344,27c27950-f6ba-4855-858e-ee58c4bb5cf1,https://www.freud-edition.net/werke/freud-sigmund/uber-den-traum,1901-001,1901-001/1925,True,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert
254,sfe-1904-006__1904.xml,72390f87-b9bc-4a46-9408-f70cfd3d4e47,True,190,sfe-1904-006__1904.xml,True,158,sfe-1904-006__1904.xml,True,142,sfe-1904-006__1904.xml,True,134,sfe-1904-006__1904.xml,True,130,sfe-1904-006__1904.xml,True,128,sfe-1904-006__1904.xml,True,127,sfe-1901-001__1925.xml,True,Über den Traum,2,/1925,1512043949,1672293010,70,0,https://www.freud-edition.net/werke/uber-den-traum/druckversion-3,2da622da-de12-46e4-bb1d-c9c4a7ae877e,"Freud, Sigmund  (1901-001; 1901a): Über den Traum",1464538865,1648453344,27c27950-f6ba-4855-858e-ee58c4bb5cf1,https://www.freud-edition.net/werke/freud-sigmund/uber-den-traum,1901-001,1901-001/1925,True,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert
255,sfe-1901-001__1925.xml,72390f87-b9bc-4a46-9408-f70cfd3d4e47,True,191,sfe-1901-001__1925.xml,True,159,sfe-1901-001__1925.xml,True,143,sfe-1901-001__1925.xml,True,135,sfe-1901-001__1925.xml,True,131,sfe-1901-001__1925.xml,True,129,sfe-1901-001__1925.xml,True,128,sfe-1904-006__1904.xml,True,Über den Traum,2,/1925,1512043949,1672293010,70,0,https://www.freud-edition.net/werke/uber-den-traum/druckversion-3,2da622da-de12-46e4-bb1d-c9c4a7ae877e,"Freud, Sigmund  (1901-001; 1901a): Über den Traum",1464538865,1648453344,27c27950-f6ba-4855-858e-ee58c4bb5cf1,https://www.freud-edition.net/werke/freud-sigmund/uber-den-traum,1901-001,1901-001/1925,True,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert
256,sfe-1904-006__1904.xml,72390f87-b9bc-4a46-9408-f70cfd3d4e47,True,191,sfe-1901-001__1925.xml,True,159,sfe-1901-001__1925.xml,True,143,sfe-1901-001__1925.xml,True,135,sfe-1901-001__1925.xml,True,131,sfe-1901-001__1925.xml,True,129,sfe-1901-001__1925.xml,True,128,sfe-1904-006__1904.xml,True,Über den Traum,2,/1925,1512043949,1672293010,70,0,https://www.freud-edition.net/werke/uber-den-traum/druckversion-3,2da622da-de12-46e4-bb1d-c9c4a7ae877e,"Freud, Sigmund  (1901-001; 1901a): Über den Traum",1464538865,1648453344,27c27950-f6ba-4855-858e-ee58c4bb5cf1,https://www.freud-edition.net/werke/freud-sigmund/uber-den-traum,1901-001,1901-001/1925,True,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert
257,sfe-1901-001__1925.xml,72390f87-b9bc-4a46-9408-f70cfd3d4e47,True,192,sfe-1904-006__1904.xml,True,159,sfe-1901-001__1925.xml,True,143,sfe-1901-001__1925.xml,True,135,sfe-1901-001__1925.xml,True,131,sfe-1901-001__1925.xml,True,129,sfe-1901-001__1925.xml,True,128,sfe-1904-006__1904.xml,True,Über den Traum,2,/1925,1512043949,1672293010,70,0,https://www.freud-edition.net/werke/uber-den-traum/druckversion-3,2da622da-de12-46e4-bb1d-c9c4a7ae877e,"Freud, Sigmund  (1901-001; 1901a): Über den Traum",1464538865,1648453344,27c27950-f6ba-4855-858e-ee58c4bb5cf1,https://www.freud-edition.net/werke/freud-sigmund/uber-den-traum,1901-001,1901-001/1925,True,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert
258,sfe-1904-006__1904.xml,72390f87-b9bc-4a46-9408-f70cfd3d4e47,True,192,sfe-1904-006__1904.xml,True,159,sfe-1901-001__1925.xml,True,143,sfe-1901-001__1925.xml,True,135,sfe-1901-001__1925.xml,True,131,sfe-1901-001__1925.xml,True,129,sfe-1901-001__1925.xml,True,128,sfe-1904-006__1904.xml,True,Über den Traum,2,/1925,1512043949,1672293010,70,0,https://www.freud-edition.net/werke/uber-den-traum/druckversion-3,2da622da-de12-46e4-bb1d-c9c4a7ae877e,"Freud, Sigmund  (1901-001; 1901a): Über den Traum",1464538865,1648453344,27c27950-f6ba-4855-858e-ee58c4bb5cf1,https://www.freud-edition.net/werke/freud-sigmund/uber-den-traum,1901-001,1901-001/1925,True,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert
259,sfe-1901-001__1925.xml,72390f87-b9bc-4a46-9408-f70cfd3d4e47,True,193,sfe-1901-001__1925.xml,True,160,sfe-1904-006__1904.xml,True,143,sfe-1901-001__1925.xml,True,135,sfe-1901-001__1925.xml,True,131,sfe-1901-001__1925.xml,True,129,sfe-1901-001__1925.xml,True,128,sfe-1904-006__1904.xml,True,Über den Traum,2,/1925,1512043949,1672293010,70,0,https://www.freud-edition.net/werke/uber-den-traum/druckversion-3,2da622da-de12-46e4-bb1d-c9c4a7ae877e,"Freud, Sigmund  (1901-001; 1901a): Über den Traum",1464538865,1648453344,27c27950-f6ba-4855-858e-ee58c4bb5cf1,https://www.freud-edition.net/werke/freud-sigmund/uber-den-traum,1901-001,1901-001/1925,True,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert
260,sfe-1904-006__1904.xml,72390f87-b9bc-4a46-9408-f70cfd3d4e47,True,193,sfe-1901-001__1925.xml,True,160,sfe-1904-006__1904.xml,True,143,sfe-1901-001__1925.xml,True,135,sfe-1901-001__1925.xml,True,131,sfe-1901-001__1925.xml,True,129,sfe-1901-001__1925.xml,True,128,sfe-1904-006__1904.xml,True,Über den Traum,2,/1925,1512043949,1672293010,70,0,https://www.freud-edition.net/werke/uber-den-traum/druckversion-3,2da622da-de12-46e4-bb1d-c9c4a7ae877e,"Freud, Sigmund  (1901-001; 1901a): Über den Traum",1464538865,1648453344,27c27950-f6ba-4855-858e-ee58c4bb5cf1,https://www.freud-edition.net/werke/freud-sigmund/uber-den-traum,1901-001,1901-001/1925,True,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert
261,sfe-1901-001__1925.xml,72390f87-b9bc-4a46-9408-f70cfd3d4e47,True,194,sfe-1904-006__1904.xml,True,160,sfe-1904-006__1904.xml,True,143,sfe-1901-001__1925.xml,True,135,sfe-1901-001__1925.xml,True,131,sfe-1901-001__1925.xml,True,129,sfe-1901-001__1925.xml,True,128,sfe-1904-006__1904.xml,True,Über den Traum,2,/1925,1512043949,1672293010,70,0,https://www.freud-edition.net/werke/uber-den-traum/druckversion-3,2da622da-de12-46e4-bb1d-c9c4a7ae877e,"Freud, Sigmund  (1901-001; 1901a): Über den Traum",1464538865,1648453344,27c27950-f6ba-4855-858e-ee58c4bb5cf1,https://www.freud-edition.net/werke/freud-sigmund/uber-den-traum,1901-001,1901-001/1925,True,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert
262,sfe-1904-006__1904.xml,72390f87-b9bc-4a46-9408-f70cfd3d4e47,True,194,sfe-1904-006__1904.xml,True,160,sfe-1904-006__1904.xml,True,143,sfe-1901-001__1925.xml,True,135,sfe-1901-001__1925.xml,True,131,sfe-1901-001__1925.xml,True,129,sfe-1901-001__1925.xml,True,128,sfe-1904-006__1904.xml,True,Über den Traum,2,/1925,1512043949,1672293010,70,0,https://www.freud-edition.net/werke/uber-den-traum/druckversion-3,2da622da-de12-46e4-bb1d-c9c4a7ae877e,"Freud, Sigmund  (1901-001; 1901a): Über den Traum",1464538865,1648453344,27c27950-f6ba-4855-858e-ee58c4bb5cf1,https://www.freud-edition.net/werke/freud-sigmund/uber-den-traum,1901-001,1901-001/1925,True,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert
263,sfe-1901-001__1925.xml,72390f87-b9bc-4a46-9408-f70cfd3d4e47,True,195,sfe-1901-001__1925.xml,True,161,sfe-1901-001__1925.xml,True,144,sfe-1904-006__1904.xml,True,135,sfe-1901-001__1925.xml,True,131,sfe-1901-001__1925.xml,True,129,sfe-1901-001__1925.xml,True,128,sfe-1904-006__1904.xml,True,Über den Traum,2,/1925,1512043949,1672293010,70,0,https://www.freud-edition.net/werke/uber-den-traum/druckversion-3,2da622da-de12-46e4-bb1d-c9c4a7ae877e,"Freud, Sigmund  (1901-001; 1901a): Über den Traum",1464538865,1648453344,27c27950-f6ba-4855-858e-ee58c4bb5cf1,https://www.freud-edition.net/werke/freud-sigmund/uber-den-traum,1901-001,1901-001/1925,True,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert
264,sfe-1904-006__1904.xml,72390f87-b9bc-4a46-9408-f70cfd3d4e47,True,195,sfe-1901-001__1925.xml,True,161,sfe-1901-001__1925.xml,True,144,sfe-1904-006__1904.xml,True,135,sfe-1901-001__1925.xml,True,131,sfe-1901-001__1925.xml,True,129,sfe-1901-001__1925.xml,True,128,sfe-1904-006__1904.xml,True,Über den Traum,2,/1925,1512043949,1672293010,70,0,https://www.freud-edition.net/werke/uber-den-traum/druckversion-3,2da622da-de12-46e4-bb1d-c9c4a7ae877e,"Freud, Sigmund  (1901-001; 1901a): Über den Traum",1464538865,1648453344,27c27950-f6ba-4855-858e-ee58c4bb5cf1,https://www.freud-edition.net/werke/freud-sigmund/uber-den-traum,1901-001,1901-001/1925,True,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert
265,sfe-1901-001__1925.xml,72390f87-b9bc-4a46-9408-f70cfd3d4e47,True,196,sfe-1904-006__1904.xml,True,161,sfe-1901-001__1925.xml,True,144,sfe-1904-006__1904.xml,True,135,sfe-1901-001__1925.xml,True,131,sfe-1901-001__1925.xml,True,129,sfe-1901-001__1925.xml,True,128,sfe-1904-006__1904.xml,True,Über den Traum,2,/1925,1512043949,1672293010,70,0,https://www.freud-edition.net/werke/uber-den-traum/druckversion-3,2da622da-de12-46e4-bb1d-c9c4a7ae877e,"Freud, Sigmund  (1901-001; 1901a): Über den Traum",1464538865,1648453344,27c27950-f6ba-4855-858e-ee58c4bb5cf1,https://www.freud-edition.net/werke/freud-sigmund/uber-den-traum,1901-001,1901-001/1925,True,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert
266,sfe-1904-006__1904.xml,72390f87-b9bc-4a46-9408-f70cfd3d4e47,True,196,sfe-1904-006__1904.xml,True,161,sfe-1901-001__1925.xml,True,144,sfe-1904-006__1904.xml,True,135,sfe-1901-001__1925.xml,True,131,sfe-1901-001__1925.xml,True,129,sfe-1901-001__1925.xml,True,128,sfe-1904-006__1904.xml,True,Über den Traum,2,/1925,1512043949,1672293010,70,0,https://www.freud-edition.net/werke/uber-den-traum/druckversion-3,2da622da-de12-46e4-bb1d-c9c4a7ae877e,"Freud, Sigmund  (1901-001; 1901a): Über den Traum",1464538865,1648453344,27c27950-f6ba-4855-858e-ee58c4bb5cf1,https://www.freud-edition.net/werke/freud-sigmund/uber-den-traum,1901-001,1901-001/1925,True,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert
267,sfe-1901-001__1925.xml,72390f87-b9bc-4a46-9408-f70cfd3d4e47,True,197,sfe-1901-001__1925.xml,True,162,sfe-1904-006__1904.xml,True,144,sfe-1904-006__1904.xml,True,135,sfe-1901-001__1925.xml,True,131,sfe-1901-001__1925.xml,True,129,sfe-1901-001__1925.xml,True,128,sfe-1904-006__1904.xml,True,Über den Traum,2,/1925,1512043949,1672293010,70,0,https://www.freud-edition.net/werke/uber-den-traum/druckversion-3,2da622da-de12-46e4-bb1d-c9c4a7ae877e,"Freud, Sigmund  (1901-001; 1901a): Über den Traum",1464538865,1648453344,27c27950-f6ba-4855-858e-ee58c4bb5cf1,https://www.freud-edition.net/werke/freud-sigmund/uber-den-traum,1901-001,1901-001/1925,True,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert
268,sfe-1904-006__1904.xml,72390f87-b9bc-4a46-9408-f70cfd3d4e47,True,197,sfe-1901-001__1925.xml,True,162,sfe-1904-006__1904.xml,True,144,sfe-1904-006__1904.xml,True,135,sfe-1901-001__1925.xml,True,131,sfe-1901-001__1925.xml,True,129,sfe-1901-001__1925.xml,True,128,sfe-1904-006__1904.xml,True,Über den Traum,2,/1925,1512043949,1672293010,70,0,https://www.freud-edition.net/werke/uber-den-traum/druckversion-3,2da622da-de12-46e4-bb1d-c9c4a7ae877e,"Freud, Sigmund  (1901-001; 1901a): Über den Traum",1464538865,1648453344,27c27950-f6ba-4855-858e-ee58c4bb5cf1,https://www.freud-edition.net/werke/freud-sigmund/uber-den-traum,1901-001,1901-001/1925,True,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert
269,sfe-1901-001__1925.xml,72390f87-b9bc-4a46-9408-f70cfd3d4e47,True,198,sfe-1904-006__1904.xml,True,162,sfe-1904-006__1904.xml,True,144,sfe-1904-006__1904.xml,True,135,sfe-1901-001__1925.xml,True,131,sfe-1901-001__1925.xml,True,129,sfe-1901-001__1925.xml,True,128,sfe-1904-006__1904.xml,True,Über den Traum,2,/1925,1512043949,1672293010,70,0,https://www.freud-edition.net/werke/uber-den-traum/druckversion-3,2da622da-de12-46e4-bb1d-c9c4a7ae877e,"Freud, Sigmund  (1901-001; 1901a): Über den Traum",1464538865,1648453344,27c27950-f6ba-4855-858e-ee58c4bb5cf1,https://www.freud-edition.net/werke/freud-sigmund/uber-den-traum,1901-001,1901-001/1925,True,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert
270,sfe-1904-006__1904.xml,72390f87-b9bc-4a46-9408-f70cfd3d4e47,True,198,sfe-1904-006__1904.xml,True,162,sfe-1904-006__1904.xml,True,144,sfe-1904-006__1904.xml,True,135,sfe-1901-001__1925.xml,True,131,sfe-1901-001__1925.xml,True,129,sfe-1901-001__1925.xml,True,128,sfe-1904-006__1904.xml,True,Über den Traum,2,/1925,1512043949,1672293010,70,0,https://www.freud-edition.net/werke/uber-den-traum/druckversion-3,2da622da-de12-46e4-bb1d-c9c4a7ae877e,"Freud, Sigmund  (1901-001; 1901a): Über den Traum",1464538865,1648453344,27c27950-f6ba-4855-858e-ee58c4bb5cf1,https://www.freud-edition.net/werke/freud-sigmund/uber-den-traum,1901-001,1901-001/1925,True,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert
271,sfe-1901-001__1925.xml,72390f87-b9bc-4a46-9408-f70cfd3d4e47,True,199,sfe-1901-001__1925.xml,True,163,sfe-1901-001__1925.xml,True,145,sfe-1901-001__1925.xml,True,136,sfe-1904-006__1904.xml,True,131,sfe-1901-001__1925.xml,True,129,sfe-1901-001__1925.xml,True,128,sfe-1904-006__1904.xml,True,Über den Traum,2,/1925,1512043949,1672293010,70,0,https://www.freud-edition.net/werke/uber-den-traum/druckversion-3,2da622da-de12-46e4-bb1d-c9c4a7ae877e,"Freud, Sigmund  (1901-001; 1901a): Über den Traum",1464538865,1648453344,27c27950-f6ba-4855-858e-ee58c4bb5cf1,https://www.freud-edition.net/werke/freud-sigmund/uber-den-traum,1901-001,1901-001/1925,True,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert
272,sfe-1904-006__1904.xml,72390f87-b9bc-4a46-9408-f70cfd3d4e47,True,199,sfe-1901-001__1925.xml,True,163,sfe-1901-001__1925.xml,True,145,sfe-1901-001__1925.xml,True,136,sfe-1904-006__1904.xml,True,131,sfe-1901-001__1925.xml,True,129,sfe-1901-001__1925.xml,True,128,sfe-1904-006__1904.xml,True,Über den Traum,2,/1925,1512043949,1672293010,70,0,https://www.freud-edition.net/werke/uber-den-traum/druckversion-3,2da622da-de12-46e4-bb1d-c9c4a7ae877e,"Freud, Sigmund  (1901-001; 1901a): Über den Traum",1464538865,1648453344,27c27950-f6ba-4855-858e-ee58c4bb5cf1,https://www.freud-edition.net/werke/freud-sigmund/uber-den-traum,1901-001,1901-001/1925,True,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert
273,sfe-1901-001__1925.xml,72390f87-b9bc-4a46-9408-f70cfd3d4e47,True,200,sfe-1904-006__1904.xml,True,163,sfe-1901-001__1925.xml,True,145,sfe-1901-001__1925.xml,True,136,sfe-1904-006__1904.xml,True,131,sfe-1901-001__1925.xml,True,129,sfe-1901-001__1925.xml,True,128,sfe-1904-006__1904.xml,True,Über den Traum,2,/1925,1512043949,1672293010,70,0,https://www.freud-edition.net/werke/uber-den-traum/druckversion-3,2da622da-de12-46e4-bb1d-c9c4a7ae877e,"Freud, Sigmund  (1901-001; 1901a): Über den Traum",1464538865,1648453344,27c27950-f6ba-4855-858e-ee58c4bb5cf1,https://www.freud-edition.net/werke/freud-sigmund/uber-den-traum,1901-001,1901-001/1925,True,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert
274,sfe-1904-006__1904.xml,72390f87-b9bc-4a46-9408-f70cfd3d4e47,True,200,sfe-1904-006__1904.xml,True,163,sfe-1901-001__1925.xml,True,145,sfe-1901-001__1925.xml,True,136,sfe-1904-006__1904.xml,True,131,sfe-1901-001__1925.xml,True,129,sfe-1901-001__1925.xml,True,128,sfe-1904-006__1904.xml,True,Über den Traum,2,/1925,1512043949,1672293010,70,0,https://www.freud-edition.net/werke/uber-den-traum/druckversion-3,2da622da-de12-46e4-bb1d-c9c4a7ae877e,"Freud, Sigmund  (1901-001; 1901a): Über den Traum",1464538865,1648453344,27c27950-f6ba-4855-858e-ee58c4bb5cf1,https://www.freud-edition.net/werke/freud-sigmund/uber-den-traum,1901-001,1901-001/1925,True,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert
275,sfe-1901-001__1925.xml,72390f87-b9bc-4a46-9408-f70cfd3d4e47,True,201,sfe-1901-001__1925.xml,True,164,sfe-1904-006__1904.xml,True,145,sfe-1901-001__1925.xml,True,136,sfe-1904-006__1904.xml,True,131,sfe-1901-001__1925.xml,True,129,sfe-1901-001__1925.xml,True,128,sfe-1904-006__1904.xml,True,Über den Traum,2,/1925,1512043949,1672293010,70,0,https://www.freud-edition.net/werke/uber-den-traum/druckversion-3,2da622da-de12-46e4-bb1d-c9c4a7ae877e,"Freud, Sigmund  (1901-001; 1901a): Über den Traum",1464538865,1648453344,27c27950-f6ba-4855-858e-ee58c4bb5cf1,https://www.freud-edition.net/werke/freud-sigmund/uber-den-traum,1901-001,1901-001/1925,True,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert
276,sfe-1904-006__1904.xml,72390f87-b9bc-4a46-9408-f70cfd3d4e47,True,201,sfe-1901-001__1925.xml,True,164,sfe-1904-006__1904.xml,True,145,sfe-1901-001__1925.xml,True,136,sfe-1904-006__1904.xml,True,131,sfe-1901-001__1925.xml,True,129,sfe-1901-001__1925.xml,True,128,sfe-1904-006__1904.xml,True,Über den Traum,2,/1925,1512043949,1672293010,70,0,https://www.freud-edition.net/werke/uber-den-traum/druckversion-3,2da622da-de12-46e4-bb1d-c9c4a7ae877e,"Freud, Sigmund  (1901-001; 1901a): Über den Traum",1464538865,1648453344,27c27950-f6ba-4855-858e-ee58c4bb5cf1,https://www.freud-edition.net/werke/freud-sigmund/uber-den-traum,1901-001,1901-001/1925,True,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert
277,sfe-1901-001__1925.xml,72390f87-b9bc-4a46-9408-f70cfd3d4e47,True,202,sfe-1904-006__1904.xml,True,164,sfe-1904-006__1904.xml,True,145,sfe-1901-001__1925.xml,True,136,sfe-1904-006__1904.xml,True,131,sfe-1901-001__1925.xml,True,129,sfe-1901-001__1925.xml,True,128,sfe-1904-006__1904.xml,True,Über den Traum,2,/1925,1512043949,1672293010,70,0,https://www.freud-edition.net/werke/uber-den-traum/druckversion-3,2da622da-de12-46e4-bb1d-c9c4a7ae877e,"Freud, Sigmund  (1901-001; 1901a): Über den Traum",1464538865,1648453344,27c27950-f6ba-4855-858e-ee58c4bb5cf1,https://www.freud-edition.net/werke/freud-sigmund/uber-den-traum,1901-001,1901-001/1925,True,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert
278,sfe-1904-006__1904.xml,72390f87-b9bc-4a46-9408-f70cfd3d4e47,True,202,sfe-1904-006__1904.xml,True,164,sfe-1904-006__1904.xml,True,145,sfe-1901-001__1925.xml,True,136,sfe-1904-006__1904.xml,True,131,sfe-1901-001__1925.xml,True,129,sfe-1901-001__1925.xml,True,128,sfe-1904-006__1904.xml,True,Über den Traum,2,/1925,1512043949,1672293010,70,0,https://www.freud-edition.net/werke/uber-den-traum/druckversion-3,2da622da-de12-46e4-bb1d-c9c4a7ae877e,"Freud, Sigmund  (1901-001; 1901a): Über den Traum",1464538865,1648453344,27c27950-f6ba-4855-858e-ee58c4bb5cf1,https://www.freud-edition.net/werke/freud-sigmund/uber-den-traum,1901-001,1901-001/1925,True,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert
279,sfe-1901-001__1925.xml,72390f87-b9bc-4a46-9408-f70cfd3d4e47,True,203,sfe-1901-001__1925.xml,True,165,sfe-1901-001__1925.xml,True,146,sfe-1904-006__1904.xml,True,136,sfe-1904-006__1904.xml,True,131,sfe-1901-001__1925.xml,True,129,sfe-1901-001__1925.xml,True,128,sfe-1904-006__1904.xml,True,Über den Traum,2,/1925,1512043949,1672293010,70,0,https://www.freud-edition.net/werke/uber-den-traum/druckversion-3,2da622da-de12-46e4-bb1d-c9c4a7ae877e,"Freud, Sigmund  (1901-001; 1901a): Über den Traum",1464538865,1648453344,27c27950-f6ba-4855-858e-ee58c4bb5cf1,https://www.freud-edition.net/werke/freud-sigmund/uber-den-traum,1901-001,1901-001/1925,True,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert
280,sfe-1904-006__1904.xml,72390f87-b9bc-4a46-9408-f70cfd3d4e47,True,203,sfe-1901-001__1925.xml,True,165,sfe-1901-001__1925.xml,True,146,sfe-1904-006__1904.xml,True,136,sfe-1904-006__1904.xml,True,131,sfe-1901-001__1925.xml,True,129,sfe-1901-001__1925.xml,True,128,sfe-1904-006__1904.xml,True,Über den Traum,2,/1925,1512043949,1672293010,70,0,https://www.freud-edition.net/werke/uber-den-traum/druckversion-3,2da622da-de12-46e4-bb1d-c9c4a7ae877e,"Freud, Sigmund  (1901-001; 1901a): Über den Traum",1464538865,1648453344,27c27950-f6ba-4855-858e-ee58c4bb5cf1,https://www.freud-edition.net/werke/freud-sigmund/uber-den-traum,1901-001,1901-001/1925,True,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert
281,sfe-1901-001__1925.xml,72390f87-b9bc-4a46-9408-f70cfd3d4e47,True,204,sfe-1904-006__1904.xml,True,165,sfe-1901-001__1925.xml,True,146,sfe-1904-006__1904.xml,True,136,sfe-1904-006__1904.xml,True,131,sfe-1901-001__1925.xml,True,129,sfe-1901-001__1925.xml,True,128,sfe-1904-006__1904.xml,True,Über den Traum,2,/1925,1512043949,1672293010,70,0,https://www.freud-edition.net/werke/uber-den-traum/druckversion-3,2da622da-de12-46e4-bb1d-c9c4a7ae877e,"Freud, Sigmund  (1901-001; 1901a): Über den Traum",1464538865,1648453344,27c27950-f6ba-4855-858e-ee58c4bb5cf1,https://www.freud-edition.net/werke/freud-sigmund/uber-den-traum,1901-001,1901-001/1925,True,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert
